5.201797e+00	4.263573e+00	8.557904e+00	5.605740e+00	5.715374e+00	5.023241e+00	4.780073e+00	7.340048e+00	5.168970e+00	5.123460e+00	4.510467e+00	4.469392e+00	5.059650e+00	4.257601e+00	2.900243e+00	3.638154e+00	4.519653e+00	4.794859e+00	3.837198e+00	3.859283e+00	4.117767e+00	4.834960e+00	4.882407e+00	4.669305e+00	5.122964e+00	4.980046e+00	6.501789e+00	6.235017e+00	6.316524e+00	6.007607e+00	6.811663e+00	7.251871e+00	6.915197e+00	6.421280e+00	5.704186e+00	7.122437e+00	5.732964e+00	7.210883e+00	7.030328e+00	7.520236e+00	7.987709e+00	8.098264e+00	7.874544e+00	7.769529e+00	8.526744e+00	9.072418e+00	9.367738e+00	9.211061e+00	9.530775e+00	1.001798e+01	1.046567e+01	1.123566e+01	1.076612e+01	1.080570e+01	1.093069e+01	1.069231e+01	1.199092e+01	1.207887e+01	1.236357e+01	1.279347e+01	1.340704e+01	1.343559e+01	1.349228e+01	1.346793e+01	1.447776e+01	1.525017e+01	1.549738e+01	1.573435e+01	1.621892e+01	1.724867e+01	1.733562e+01	1.760033e+01	1.759732e+01	1.848352e+01	1.897499e+01	1.915599e+01	1.934980e+01	1.991358e+01	2.073307e+01	1.947237e+01	2.107191e+01	2.198147e+01	2.790043e+01	2.290186e+01	2.351770e+01	0
2.601922e+00	2.558331e+00	5.800071e+00	4.167882e+00	3.667334e+00	6.253325e+00	3.069551e+00	5.315165e+00	4.570125e+00	4.704445e+00	3.995030e+00	3.849719e+00	4.201064e+00	4.359230e+00	3.046358e+00	3.694700e+00	4.483541e+00	4.387724e+00	4.571967e+00	4.201741e+00	4.762785e+00	4.805772e+00	4.726353e+00	5.650507e+00	5.916996e+00	5.609983e+00	6.964803e+00	6.762339e+00	7.961839e+00	7.477016e+00	7.075555e+00	7.608109e+00	7.823639e+00	7.793469e+00	7.100219e+00	7.394480e+00	5.635633e+00	6.962594e+00	7.171979e+00	7.178417e+00	6.903517e+00	6.578467e+00	6.273863e+00	6.358958e+00	6.843683e+00	6.630047e+00	6.309202e+00	6.478224e+00	6.919249e+00	6.739406e+00	6.584129e+00	6.378125e+00	6.600300e+00	6.717424e+00	6.110982e+00	5.291970e+00	6.069975e+00	5.920690e+00	6.727443e+00	6.759211e+00	7.342405e+00	7.269846e+00	7.508597e+00	7.481922e+00	7.648992e+00	8.003325e+00	8.028817e+00	7.974115e+00	8.265916e+00	8.936723e+00	9.091513e+00	9.108841e+00	9.312275e+00	9.248601e+00	1.011915e+01	1.050207e+01	1.026959e+01	1.010808e+01	1.094754e+01	9.748311e+00	1.161925e+01	1.139078e+01	1.246512e+01	1.205488e+01	1.231190e+01	0
3.034879e+00	2.554624e+00	6.310072e+00	4.060798e+00	3.788578e+00	3.350171e+00	3.131176e+00	5.399789e+00	3.758726e+00	4.208217e+00	3.333317e+00	3.636309e+00	3.441483e+00	3.498048e+00	2.542035e+00	3.583202e+00	4.492877e+00	4.326519e+00	4.441401e+00	4.458761e+00	5.114570e+00	5.480579e+00	5.623686e+00	6.705331e+00	7.658510e+00	7.420749e+00	9.099260e+00	9.265459e+00	1.047453e+01	1.065595e+01	1.132789e+01	1.185269e+01	1.229653e+01	1.260975e+01	1.231087e+01	1.344977e+01	1.199529e+01	1.339177e+01	1.392058e+01	1.457914e+01	1.457369e+01	1.474672e+01	1.461099e+01	1.513031e+01	1.545576e+01	1.576516e+01	1.586171e+01	1.580168e+01	1.622039e+01	1.627056e+01	1.679415e+01	1.689002e+01	1.727826e+01	1.750981e+01	1.722845e+01	1.660744e+01	1.709474e+01	1.695288e+01	1.750041e+01	1.768486e+01	1.844277e+01	1.850430e+01	1.930455e+01	1.908740e+01	1.937398e+01	1.959921e+01	1.993482e+01	1.977801e+01	1.995138e+01	2.063830e+01	2.111419e+01	2.111706e+01	2.065295e+01	2.038555e+01	2.140337e+01	2.199877e+01	2.161424e+01	2.151362e+01	2.245737e+01	2.113512e+01	2.267905e+01	2.192615e+01	2.280006e+01	2.233920e+01	2.242770e+01	0
3.357188e+00	2.653871e+00	6.670866e+00	4.060742e+00	3.903595e+00	3.397574e+00	3.446526e+00	5.746971e+00	3.523255e+00	4.232317e+00	3.267668e+00	3.825587e+00	3.539348e+00	3.110692e+00	2.395006e+00	3.571178e+00	4.683314e+00	4.278820e+00	4.107292e+00	4.399540e+00	4.792693e+00	5.459617e+00	5.445311e+00	6.162584e+00	7.230707e+00	7.102353e+00	8.588967e+00	8.610632e+00	9.281310e+00	9.672486e+00	1.054937e+01	1.085933e+01	1.117366e+01	1.146739e+01	1.227515e+01	1.260722e+01	1.167040e+01	1.323476e+01	1.389630e+01	1.439493e+01	1.474238e+01	1.479116e+01	1.534059e+01	1.590231e+01	1.675895e+01	1.695622e+01	1.750074e+01	1.805819e+01	1.896165e+01	1.867906e+01	1.908585e+01	2.007221e+01	2.092611e+01	2.144885e+01	2.095634e+01	2.120688e+01	2.301380e+01	2.334423e+01	2.422819e+01	2.456508e+01	2.464316e+01	2.522500e+01	2.530229e+01	2.542129e+01	2.621426e+01	2.682610e+01	2.683375e+01	2.727934e+01	2.733221e+01	2.856475e+01	2.837437e+01	2.898251e+01	3.023044e+01	3.021869e+01	3.038066e+01	3.056343e+01	3.108925e+01	3.119290e+01	3.154852e+01	3.026219e+01	3.260835e+01	3.372208e+01	2.918253e+01	3.472153e+01	3.338242e+01	0
3.580729e+00	2.714283e+00	6.838394e+00	4.117154e+00	4.007160e+00	3.367537e+00	3.443265e+00	5.786586e+00	3.288685e+00	3.922418e+00	2.934896e+00	3.520208e+00	3.427895e+00	2.555558e+00	1.730835e+00	2.717678e+00	3.802984e+00	3.472240e+00	2.823295e+00	3.126808e+00	3.208264e+00	4.161200e+00	3.967473e+00	4.279035e+00	5.049792e+00	4.929977e+00	6.469490e+00	6.111770e+00	6.565330e+00	6.630875e+00	7.298982e+00	7.462048e+00	7.535703e+00	7.350067e+00	8.081767e+00	8.025944e+00	6.930003e+00	8.131274e+00	8.198848e+00	8.234877e+00	8.516706e+00	8.393427e+00	8.449588e+00	8.635136e+00	9.353476e+00	9.572665e+00	9.799676e+00	1.015709e+01	1.084816e+01	1.099227e+01	1.120885e+01	1.198601e+01	1.224885e+01	1.249848e+01	1.208995e+01	1.171907e+01	1.327133e+01	1.362023e+01	1.406097e+01	1.415054e+01	1.470247e+01	1.497243e+01	1.508734e+01	1.524733e+01	1.597601e+01	1.651997e+01	1.687198e+01	1.725125e+01	1.754263e+01	1.865069e+01	1.874306e+01	1.951330e+01	1.996776e+01	2.067263e+01	2.106226e+01	2.116472e+01	2.176152e+01	2.230344e+01	2.293528e+01	2.152390e+01	2.346175e+01	2.483639e+01	3.162828e+01	2.586285e+01	2.677629e+01	0
3.827195e+00	3.010167e+00	6.863175e+00	4.388395e+00	4.063791e+00	3.483970e+00	3.340088e+00	5.850559e+00	3.322415e+00	3.781296e+00	2.832811e+00	3.223459e+00	3.410402e+00	2.400629e+00	1.522522e+00	2.249741e+00	3.305747e+00	3.187366e+00	2.322166e+00	2.567397e+00	2.670913e+00	3.703990e+00	3.538535e+00	3.619720e+00	4.222167e+00	4.157172e+00	5.748313e+00	5.273819e+00	5.642971e+00	5.402403e+00	6.170682e+00	6.471138e+00	6.417852e+00	5.883929e+00	6.396975e+00	6.455796e+00	5.295684e+00	6.227596e+00	6.109824e+00	6.191377e+00	6.643626e+00	6.599008e+00	6.373297e+00	6.340227e+00	7.066045e+00	7.417869e+00	7.830380e+00	7.683028e+00	8.301328e+00	8.488469e+00	8.932242e+00	9.314606e+00	9.289978e+00	9.120905e+00	8.924016e+00	8.511120e+00	9.584919e+00	1.013218e+01	9.363287e+00	9.760764e+00	1.051188e+01	1.070581e+01	1.070436e+01	1.121493e+01	1.138809e+01	1.219609e+01	1.203374e+01	1.242301e+01	1.272283e+01	1.309650e+01	1.368327e+01	1.409574e+01	1.403573e+01	1.426355e+01	1.477909e+01	1.507728e+01	1.521546e+01	1.535410e+01	1.585045e+01	1.465810e+01	1.667481e+01	1.724211e+01	1.930137e+01	1.803949e+01	1.885457e+01	0
4.051522e+00	3.482034e+00	7.048895e+00	4.837793e+00	4.500777e+00	3.928030e+00	3.639948e+00	6.301767e+00	3.842605e+00	4.186286e+00	3.280908e+00	3.519163e+00	3.923325e+00	2.871510e+00	1.930313e+00	2.534639e+00	3.475951e+00	3.585363e+00	2.610833e+00	2.855251e+00	2.979322e+00	3.974179e+00	3.798879e+00	3.752910e+00	4.255788e+00	4.114430e+00	5.800098e+00	5.211872e+00	5.561936e+00	5.251251e+00	6.074717e+00	6.519401e+00	6.372777e+00	5.803504e+00	5.285885e+00	6.444623e+00	5.289961e+00	6.325442e+00	6.236124e+00	6.539340e+00	6.978166e+00	7.085347e+00	6.735091e+00	6.720216e+00	7.412983e+00	7.842614e+00	8.329506e+00	8.022103e+00	8.665395e+00	8.955664e+00	9.486376e+00	9.951863e+00	9.779060e+00	9.723481e+00	9.674213e+00	9.347819e+00	1.048082e+01	1.096375e+01	1.032611e+01	1.087463e+01	1.165251e+01	1.184666e+01	1.200914e+01	1.249124e+01	1.276467e+01	1.356143e+01	1.360937e+01	1.409108e+01	1.430885e+01	1.481360e+01	1.556317e+01	1.575489e+01	1.571769e+01	1.605859e+01	1.673611e+01	1.707899e+01	1.719818e+01	1.742034e+01	1.809975e+01	1.687423e+01	1.881484e+01	1.940265e+01	2.251817e+01	2.033525e+01	2.101463e+01	0
4.472293e+00	4.647061e+00	7.496771e+00	6.211751e+00	5.751381e+00	8.583482e+00	5.071539e+00	8.252376e+00	6.221088e+00	6.329294e+00	5.907927e+00	5.547388e+00	6.602831e+00	5.370147e+00	4.559077e+00	4.950439e+00	5.506967e+00	5.874109e+00	4.761490e+00	5.213794e+00	4.990436e+00	5.789019e+00	5.393205e+00	5.266593e+00	5.580204e+00	5.058136e+00	6.582597e+00	6.012925e+00	6.441227e+00	6.077827e+00	6.603519e+00	7.068123e+00	6.796058e+00	6.376070e+00	5.586701e+00	6.815275e+00	5.479711e+00	6.882602e+00	7.028263e+00	7.500745e+00	7.741852e+00	8.046074e+00	7.888655e+00	8.047749e+00	8.671301e+00	8.940530e+00	9.445982e+00	9.133894e+00	9.818052e+00	1.001332e+01	1.032471e+01	1.078118e+01	1.067047e+01	1.066636e+01	1.071508e+01	1.032549e+01	1.166360e+01	1.194671e+01	1.163074e+01	1.229186e+01	1.272198e+01	1.301412e+01	1.309521e+01	1.360677e+01	1.397597e+01	1.491753e+01	1.504836e+01	1.538156e+01	1.575027e+01	1.627702e+01	1.669876e+01	1.705926e+01	1.721917e+01	1.790063e+01	1.843260e+01	1.867066e+01	1.890587e+01	1.932019e+01	1.997336e+01	1.865180e+01	2.041542e+01	2.143740e+01	2.599013e+01	2.254311e+01	2.327820e+01	0
2.932221e+00	4.361912e+00	5.824252e+00	5.562409e+00	4.660557e+00	6.931296e+00	4.417916e+00	6.319482e+00	4.916427e+00	4.808449e+00	4.407320e+00	4.396320e+00	4.827238e+00	3.886984e+00	2.907038e+00	4.067194e+00	4.120068e+00	4.825894e+00	3.555646e+00	4.383220e+00	4.140952e+00	5.112807e+00	4.854689e+00	5.257283e+00	5.724568e+00	5.365837e+00	6.959432e+00	6.162905e+00	7.031259e+00	6.499833e+00	7.220801e+00	7.332268e+00	7.437993e+00	7.111458e+00	7.628494e+00	7.538267e+00	6.420682e+00	7.458981e+00	7.775967e+00	7.677733e+00	7.983387e+00	8.076346e+00	7.935850e+00	8.232416e+00	8.712250e+00	8.931142e+00	9.630385e+00	9.471193e+00	1.036571e+01	1.044778e+01	1.089638e+01	1.111631e+01	1.128836e+01	1.116128e+01	1.088726e+01	1.036132e+01	1.131105e+01	1.214488e+01	1.129171e+01	1.189495e+01	1.266231e+01	1.275348e+01	1.307796e+01	1.340748e+01	1.365423e+01	1.416906e+01	1.404899e+01	1.440352e+01	1.482580e+01	1.510820e+01	1.576583e+01	1.596734e+01	1.577839e+01	1.626983e+01	1.708776e+01	1.730165e+01	1.734837e+01	1.745927e+01	1.787968e+01	1.642263e+01	1.836589e+01	1.894577e+01	2.012521e+01	2.005539e+01	2.077858e+01	0
2.634298e+00	3.649371e+00	5.669352e+00	4.968363e+00	4.197651e+00	6.489410e+00	3.961231e+00	5.905692e+00	4.010613e+00	4.346023e+00	3.946918e+00	3.960185e+00	4.111468e+00	3.303062e+00	2.524903e+00	3.795462e+00	4.001791e+00	4.312765e+00	3.427015e+00	4.156675e+00	4.030916e+00	4.804591e+00	4.596547e+00	5.231750e+00	5.978682e+00	5.657441e+00	7.124930e+00	6.317932e+00	7.204389e+00	6.919734e+00	7.560907e+00	7.319250e+00	7.609353e+00	7.414429e+00	8.123584e+00	7.660568e+00	6.384014e+00	7.649284e+00	8.181050e+00	8.123485e+00	8.104185e+00	8.076381e+00	8.028681e+00	8.393122e+00	8.657020e+00	8.554580e+00	8.850615e+00	9.162373e+00	9.984670e+00	9.829074e+00	9.945705e+00	1.066946e+01	1.081266e+01	1.084195e+01	1.028950e+01	9.732028e+00	1.130527e+01	1.163318e+01	1.178436e+01	1.173416e+01	1.212966e+01	1.237298e+01	1.249288e+01	1.254059e+01	1.300270e+01	1.362643e+01	1.395492e+01	1.426102e+01	1.456455e+01	1.526020e+01	1.535585e+01	1.586701e+01	1.606633e+01	1.677384e+01	1.712304e+01	1.727361e+01	1.770240e+01	1.807925e+01	1.848744e+01	1.705171e+01	1.873526e+01	1.989225e+01	2.456870e+01	2.079955e+01	2.155312e+01	0
